"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleaned","score","date","time","zipcode","rnum","zcode"
"527",617,"@PinkDeb I believe I may be your temporary neighbor (or someone else with the same name is in the building directory…).",FALSE,0,"PinkDeb","2015-10-03 06:01:17",FALSE,NA,650188852972421120,17416912,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","yellowbird73",1,FALSE,FALSE,-73.99652489,40.74807615,"I believe I may be your temporary neighbor or someone else with the same name is in the building directory…",0,2015-10-03,"06:01:17","a",531,10001
"528",619,"nic.ro of @elitemodelmiami #model #miami #miamibeach @ Broken Angel House https://t.co/q2yvSou1zP",FALSE,1,NA,"2015-10-03 05:41:20",FALSE,NA,650183832306479104,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DatClayDough",0,FALSE,FALSE,-73.961154,40.6857104,"nicro ofmodel miami miamibeachBroken Angel House",1,2015-10-03,"05:41:20","a",532,11238
"529",620,"We getting lit <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> tonight ""4th building fam"" @ Opus Lounge NYC https://t.co/XdwePHjNCm",FALSE,0,NA,"2015-10-03 05:35:26",FALSE,NA,650182347535581184,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NELLHeavyMoney",0,FALSE,FALSE,-73.92011917,40.861042,"We getting lit edUAUBDedUBUA tonight th building famOpus Lounge NYC",0,2015-10-03,"05:35:26","a",533,10034
"530",621,"Saturday Morning Live. #NewYorkCity #vscocam @ Chrysler Building, New York https://t.co/ZGW7BNvznS",FALSE,0,NA,"2015-10-03 05:26:44",FALSE,NA,650180161053306880,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AaronBrandt",0,FALSE,FALSE,-74.0064,40.7142,"Saturday Morning Live NewYorkCity vscocamChrysler Building New York",0,2015-10-03,"05:26:44","a",534,10007
"531",623,"<ed><U+00A0><U+00BD><ed><U+00B1><U+00BB> #ootn @ Avenue Nightclub https://t.co/caoZeyzcWz",FALSE,0,NA,"2015-10-03 05:17:11",FALSE,NA,650177755854839808,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nali_Supernova",0,FALSE,FALSE,-74.0063934,40.7440796,"edUAUBDedUBUBB ootnAvenue Nightclub",0,2015-10-03,"05:17:11","a",535,10011
"532",624,"@DollarCars I've been @ your JFK location for 30 mins. 10+ customers &amp; 1 desk agent. Exactly 1 customer has been helped in 15 mins. Not cool",FALSE,1,"DollarCars","2015-10-03 05:13:51",FALSE,NA,650176916801089536,37765095,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EenyBeany",0,FALSE,FALSE,-73.81430988,40.66150126,"Ive beenyour JFK location forminscustomers ampdesk agent Exactlycustomer has been helped inmins Not cool",2,2015-10-03,"05:13:51","a",536,11430
"533",625,"The Neighbourhood really brought it tonight. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+2614><U+FE0F><U+2757><U+FE0F> #theflood2015… https://t.co/RhPYAq2fdQ",FALSE,1,NA,"2015-10-03 05:09:47",FALSE,NA,650175894473019392,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dayna_Lashin",1,FALSE,FALSE,-73.9927597,40.7696991,"The Neighbourhood really brought it tonight edUAUBDedUBUCedUAUBCedUBFUBCUUFEFUUFEF theflood…",0,2015-10-03,"05:09:47","a",537,10019
"534",626,"Everywhere you look, this city has beautiful views. 
All about our second airbnb apartment in New… https://t.co/pYaDw90N6w",FALSE,0,NA,"2015-10-03 05:03:20",FALSE,NA,650174268949577728,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","akanksharedhu",0,FALSE,FALSE,-74.0064,40.7142,"Everywhere you look this city has beautiful views 
All about our second airbnb apartment in New…",1,2015-10-03,"05:03:20","a",538,10007
"535",627,"long time no insta (with julia) @ Chart House https://t.co/eCjJqrHE7X",FALSE,0,NA,"2015-10-03 05:01:51",FALSE,NA,650173897682382848,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","liveewilliams",0,FALSE,FALSE,-74.0211792,40.7613945,"long time no insta with juliaChart House",0,2015-10-03,"05:01:51","a",539,7086
"536",628,"BK in the house! @ Salty Dog Bar and Restaurant https://t.co/UASzE1BkeF",FALSE,0,NA,"2015-10-03 04:42:46",FALSE,NA,650169095954960384,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jaymichaelpayne",0,FALSE,FALSE,-74.0275803,40.6310692,"BK in the houseSalty Dog Bar and Restaurant",0,2015-10-03,"04:42:46","a",540,11209
"537",629,"@alecballin <ed><U+00A0><U+00BD><ed><U+00B1><U+0086>#myhatisawesomeandsoisjoe @ Putnam Avenue At Broadway https://t.co/L6bjlqD2Cw",FALSE,1,"alecballin","2015-10-03 04:38:27",FALSE,NA,650168007080153088,538671989,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ERD____",1,FALSE,FALSE,-73.91888318,40.6879904,"edUAUBDedUBUmyhatisawesomeandsoisjoePutnam Avenue At Broadway",0,2015-10-03,"04:38:27","a",541,11221
"538",630,"Come out to @StreetsBK and try our Apple Cider Margarita. House made apple cider. We are The Big… https://t.co/l9aX0H5GFw",FALSE,4,NA,"2015-10-03 04:38:01",FALSE,NA,650167901756919808,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChefRoble",0,FALSE,FALSE,-73.9661713,40.7107887,"Come out toand try our Apple Cider Margarita House made apple cider We are The Big…",0,2015-10-03,"04:38:01","a",542,11249
"539",631,"I'm at @trail_house DJing with oj_s and @ddaddyissues till 4. @ Montana's Trail House https://t.co/Cg7ntjy7vl",FALSE,2,NA,"2015-10-03 04:35:33",FALSE,NA,650167278651224064,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NicholasGazin",0,FALSE,FALSE,-73.9217911,40.7078323,"Im atDJing with ojs andtillMontanas Trail House",0,2015-10-03,"04:35:33","a",543,11237
"540",632,"The Fam @jamescruz1 @eliemaroun15 @djbigben  the Greek and Nich ,.. #Unique4Life @ Chart House… https://t.co/1NeFD8cAje",FALSE,0,NA,"2015-10-03 04:33:21",FALSE,NA,650166726072602624,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamWillCastro",0,FALSE,FALSE,-74.01813681,40.76069326,"The Famthe Greek and NichUniqueLifeChart House…",0,2015-10-03,"04:33:21","a",544,7086
"541",633,"Full House for the #asidnymetro40  #AnnualMeeting 
Sponsored by @grohe  with @luxemag @ Grohe Live!… https://t.co/J1aBnORZSX",FALSE,0,NA,"2015-10-03 04:26:27",FALSE,NA,650164988582199296,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ASIDNYMetro",0,FALSE,FALSE,-73.9910278,40.7402306,"Full House for the asidnymetroAnnualMeeting 
Sponsored bywithGrohe Live…",0,2015-10-03,"04:26:27","a",545,10010
"542",634,"love me some gab @ Chart House Restaurant https://t.co/uouAIh0MbR",FALSE,0,NA,"2015-10-03 04:26:24",FALSE,NA,650164977786089472,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","daniellefreund_",0,FALSE,FALSE,-74.01813681,40.76069326,"love me some gabChart House Restaurant",1,2015-10-03,"04:26:24","a",546,7086
"543",635,"First time ever having #riesling @ Avenue U Brooklyn https://t.co/4QbtSNCK86",FALSE,0,NA,"2015-10-03 04:25:36",FALSE,NA,650164775410888704,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Angelofmusic31",0,FALSE,FALSE,-73.93793627,40.60088948,"First time ever having rieslingAvenue U Brooklyn",0,2015-10-03,"04:25:36","a",547,11229
"544",636,"Ready for the #AnnualMeeting #asidnymetro40 @ Grohe Live! 5th Avenue https://t.co/HAAaVPeII6",FALSE,0,NA,"2015-10-03 04:24:45",FALSE,NA,650164559219658752,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ASIDNYMetro",0,FALSE,FALSE,-73.9910278,40.7402306,"Ready for the AnnualMeeting asidnymetroGrohe Live th Avenue",1,2015-10-03,"04:24:45","a",548,10010
"545",637,"I went to an event at the Bloomberg building today. Their security desk used a photo from the first… https://t.co/A3JBDV6TUp",FALSE,0,NA,"2015-10-03 04:20:18",FALSE,NA,650163442557411328,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cjstephens",0,FALSE,FALSE,-73.9676285,40.76157,"I went to an event at the Bloomberg building today Their security desk used a photo from the first…",0,2015-10-03,"04:20:18","a",549,10022
"546",639,"Main hood jam #decoy #westvillage #homebase (@ Decoy - @rfdecoy in New York, NY) https://t.co/NjST15owps",FALSE,0,NA,"2015-10-03 04:11:11",FALSE,NA,650161147438604288,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","GovernorLa",0,FALSE,FALSE,-74.00625941,40.73423007,"Main hood jam decoy westvillage homebaseDecoyin New York NY",-1,2015-10-03,"04:11:11","a",550,10014
"547",640,"Construction on #EFLines Queens bound from Jackson Hts-Roosevelt Avenue Station to Forest Hills-71st Avenue Station http://t.co/f2gD6BNfc2",FALSE,0,NA,"2015-10-03 04:00:55",FALSE,NA,650158565177597952,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyBDFV",0,FALSE,FALSE,-73.89145,40.74687,"Construction on EFLines Queens bound from Jackson HtsRoosevelt Avenue Station to Forest Hillsst Avenue Station",0,2015-10-03,"04:00:55","a",551,11372
"548",641,"Construction on #EFLines Queens bound from Jackson Hts-Roosevelt Avenue Station to Forest Hills-71st Avenue Station http://t.co/7UeVw9vomR",FALSE,0,NA,"2015-10-03 04:00:55",FALSE,NA,650158564414238720,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyACE",0,FALSE,FALSE,-73.89145,40.74687,"Construction on EFLines Queens bound from Jackson HtsRoosevelt Avenue Station to Forest Hillsst Avenue Station",0,2015-10-03,"04:00:55","a",552,11372
"549",642,"Construction on #EFLines Queens bound from Jackson Hts-Roosevelt Avenue Station to Forest Hills-71st Avenue Station http://t.co/eus7qy0jbO",FALSE,0,NA,"2015-10-03 04:00:55",FALSE,NA,650158563831230464,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.89145,40.74687,"Construction on EFLines Queens bound from Jackson HtsRoosevelt Avenue Station to Forest Hillsst Avenue Station",0,2015-10-03,"04:00:55","a",553,11372
"550",643,"Construction on #EFLines Queens bound from Jackson Hts-Roosevelt Avenue Station to Forest Hills-71st Avenue Station http://t.co/YiL2z75RqY",FALSE,0,NA,"2015-10-03 04:00:55",FALSE,NA,650158563076231168,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.89145,40.74687,"Construction on EFLines Queens bound from Jackson HtsRoosevelt Avenue Station to Forest Hillsst Avenue Station",0,2015-10-03,"04:00:55","a",554,11372
"551",644,"Construction on #ALine BOTHDIR from Euclid Avenue Station to Lefferts Boulevard-Ozone Park Station http://t.co/qc1suiGs7Y",FALSE,0,NA,"2015-10-03 04:00:54",FALSE,NA,650158559771164672,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511nyACE",0,FALSE,FALSE,-73.872125,40.6755,"Construction on ALine BOTHDIR from Euclid Avenue Station to Lefferts BoulevardOzone Park Station",0,2015-10-03,"04:00:54","a",555,11208
"552",645,"Construction on #ALine BOTHDIR from Euclid Avenue Station to Lefferts Boulevard-Ozone Park Station http://t.co/WpBDBlRxgF",FALSE,0,NA,"2015-10-03 04:00:54",FALSE,NA,650158559204872192,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.872125,40.6755,"Construction on ALine BOTHDIR from Euclid Avenue Station to Lefferts BoulevardOzone Park Station",0,2015-10-03,"04:00:54","a",556,11208
"553",646,"Construction on #ALine BOTHDIR from Euclid Avenue Station to Lefferts Boulevard-Ozone Park Station http://t.co/3rTU35YF50",FALSE,0,NA,"2015-10-03 04:00:54",FALSE,NA,650158558508617728,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.872125,40.6755,"Construction on ALine BOTHDIR from Euclid Avenue Station to Lefferts BoulevardOzone Park Station",0,2015-10-03,"04:00:54","a",557,11208
"554",648,"My power didn't go out. I was housing my whole neighborhood. 

@iAM_Luscious @AirGordon_",FALSE,0,"iAM_Luscious","2015-10-03 03:47:22",FALSE,650154434551545856,650155154881253376,36083820,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Boudah329",0,FALSE,FALSE,-74.24145719,40.73873874,"My power didnt go out I was housing my whole neighborhood",0,2015-10-03,"03:47:22","a",558,7106
"555",649,"Relaxing at my brothers new apartment! Congrats on this new chapter in… https://t.co/JQpAwvKuYs",FALSE,0,NA,"2015-10-03 03:35:13",FALSE,NA,650152096617074688,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","heyitsari_",0,FALSE,FALSE,-73.97602857,40.75503139,"Relaxing at my brothers new apartment Congrats on this new chapter in…",0,2015-10-03,"03:35:13","a",559,11205
"556",650,"My Unique Family ... Me , @jamescruz1 and Hector #Unique4Life #Connected @ Chart House Restaurant https://t.co/ZfMg7qShyY",FALSE,0,NA,"2015-10-03 03:34:47",FALSE,NA,650151984742432768,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamWillCastro",0,FALSE,FALSE,-74.01813681,40.76069326,"My Unique FamilyMeand Hector UniqueLife ConnectedChart House Restaurant",0,2015-10-03,"03:34:47","a",560,7086
"557",651,"Disabled vehicle in #Kearny on Rt-7 NB at Fish House Rd #traffic http://t.co/cLJ9IKJQWV",FALSE,0,NA,"2015-10-03 03:34:44",FALSE,NA,650151975720321024,NA,"<a href=""http://www.sigalert.com/Map.asp?region=New+York"" rel=""nofollow"">TTN NYC traffic</a>","TotalTrafficNYC",1,FALSE,FALSE,-74.0863,40.74279,"Disabled vehicle in Kearny on Rt NB at Fish House Rd traffic",-1,2015-10-03,"03:34:44","a",561,7032
"558",652,"Such a PHENOMENAL show. #TabacRouge @ BAM Peter Jay Sharp Building https://t.co/RUjSaCzjtZ",FALSE,1,NA,"2015-10-03 03:34:33",FALSE,NA,650151926156402688,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","annabcameron",0,FALSE,FALSE,-73.9776993,40.68647,"Such a PHENOMENAL show TabacRougeBAM Peter Jay Sharp Building",2,2015-10-03,"03:34:33","a",562,11217
"559",653,"Construction on #4Line BOTHDIR from Utica Avenue-Crown Hts Station to New Lots Avenue Station http://t.co/QfLTkYx5CX",FALSE,0,NA,"2015-10-03 03:33:37",FALSE,NA,650151693678702592,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511ny456",0,FALSE,FALSE,-73.929386,40.679181,"Construction on Line BOTHDIR from Utica AvenueCrown Hts Station to New Lots Avenue Station",0,2015-10-03,"03:33:37","a",563,11233
"560",654,"Construction on #4Line BOTHDIR from Utica Avenue-Crown Hts Station to New Lots Avenue Station http://t.co/BU3weNXE7j",FALSE,0,NA,"2015-10-03 03:33:37",FALSE,NA,650151693120864256,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NY",0,FALSE,FALSE,-73.929386,40.679181,"Construction on Line BOTHDIR from Utica AvenueCrown Hts Station to New Lots Avenue Station",0,2015-10-03,"03:33:37","a",564,11233
"561",655,"Construction on #4Line BOTHDIR from Utica Avenue-Crown Hts Station to New Lots Avenue Station http://t.co/AzYA7fCrvz",FALSE,0,NA,"2015-10-03 03:33:36",FALSE,NA,650151690889523200,NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>","511NYC",0,FALSE,FALSE,-73.929386,40.679181,"Construction on Line BOTHDIR from Utica AvenueCrown Hts Station to New Lots Avenue Station",0,2015-10-03,"03:33:36","a",565,11233
"562",656,"7th Avenue, New York #StreetsofNYC #7thave @ 7th Avenue https://t.co/jZVcjQBey1",FALSE,0,NA,"2015-10-03 03:33:33",FALSE,NA,650151675051687936,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","paragsj",0,FALSE,FALSE,-73.981891,40.762959,"th Avenue New York StreetsofNYC thaveth Avenue",0,2015-10-03,"03:33:33","a",566,10019
"563",657,"http://t.co/Jh0FqiFxmv in the building TONIGHT #BRICKHOUSE #CITYSCAPESGENTLEMENCLUB @richyoungbhe MIXTAPE… https://t.co/2C98W3xN8G",FALSE,0,NA,"2015-10-03 03:29:17",FALSE,NA,650150601121251328,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cityscapesny",0,FALSE,FALSE,-73.9118195,40.7257614,"in the building TONIGHT BRICKHOUSE CITYSCAPESGENTLEMENCLUBMIXTAPE…",0,2015-10-03,"03:29:17","a",567,11378
"564",658,"Rainy day outside Saks Fifth Avenue #saks #saksfifthavenue #fifthavenue #newyork #newyorkcity #nyc @… https://t.co/FeIKVgMds8",FALSE,0,NA,"2015-10-03 03:28:09",FALSE,NA,650150315656904704,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Miss_Maisie",0,FALSE,FALSE,-73.9768219,40.7579689,"Rainy day outside Saks Fifth Avenue saks saksfifthavenue fifthavenue newyork newyorkcity nyc …",0,2015-10-03,"03:28:09","a",568,10022
"565",659,"Just copped an oz of that milf from Nancy Botwin. @ The Rum House https://t.co/99HbQolp8e",FALSE,1,NA,"2015-10-03 03:27:30",FALSE,NA,650150152427147264,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thisisjslife",1,FALSE,FALSE,-73.98591979,40.75980024,"Just copped an oz of that milf from Nancy BotwinThe Rum House",0,2015-10-03,"03:27:30","a",569,10036
"566",660,"#FreedomParty (@ Santos Party House for THE FREEDOM PARTY NYC in New York, NY) https://t.co/3zDm9FPCB4",FALSE,0,NA,"2015-10-03 03:26:57",FALSE,NA,650150013692182528,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","scissorspeaks",0,FALSE,FALSE,-74.00106579,40.71749324,"FreedomPartySantos Party House for THE FREEDOM PARTY NYC in New York NY",1,2015-10-03,"03:26:57","a",570,10013
"567",662,"michelles house is the best place to fall asleep at",FALSE,0,NA,"2015-10-03 03:21:37",FALSE,NA,650148671783309312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bhumipatel32201",1,FALSE,FALSE,-74.09970347,40.86067108,"michelles house is the best place to fall asleep at",0,2015-10-03,"03:21:37","a",571,7057
"568",663,"YEP @ Knickerbocker Avenue https://t.co/ahtzMrLSUZ",FALSE,0,NA,"2015-10-03 03:19:00",FALSE,NA,650148015622234112,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ya_Weird",0,FALSE,FALSE,-73.918376,40.698731,"YEPKnickerbocker Avenue",0,2015-10-03,"03:19:00","a",572,11237
"569",664,"welcome to my crib ((the balloons were glow in the dark)) @ Fashion Institute of Technology https://t.co/MkpjdllVcR",FALSE,0,NA,"2015-10-03 03:17:38",FALSE,NA,650147671764635648,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RyleeeClarkk",0,FALSE,FALSE,-73.99416667,40.74666667,"welcome to my crib the balloons were glow in the darkFashion Institute of Technology",2,2015-10-03,"03:17:38","a",573,10001
"570",665,"Just to prove a point a bitch will describe the layout of your apartment to another chick like, ""yeah, I fucked him."" <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>",FALSE,0,NA,"2015-10-03 03:14:30",FALSE,NA,650146883650879488,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Boudah329",0,FALSE,FALSE,-74.24145719,40.73873874,"Just to prove a point a bitch will describe the layout of your apartment to another chick like yeah I fucked him edUAUBDedUBU",0,2015-10-03,"03:14:30","a",574,7106
"571",666,"Just posted a photo @ Soho House New York https://t.co/nZycATHrm1",FALSE,0,NA,"2015-10-03 03:10:23",FALSE,NA,650145845271097344,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ClifLoftin",0,FALSE,FALSE,-74.0060196,40.7405815,"Just posted a photoSoho House New York",0,2015-10-03,"03:10:23","a",575,10014
"572",667,"It is good in the Hood! .@thenbhd and a packed crowd @terminal5nyc tonight! 
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: @nicholasbral… https://t.co/BDOxSCtKE7",FALSE,1,NA,"2015-10-03 03:06:22",FALSE,NA,650144833839824896,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SonyATVMusicPub",0,FALSE,FALSE,-73.9927597,40.7696991,"It is good in the Hoodand a packed crowdtonight 
edUAUBDedUBUB …",1,2015-10-03,"03:06:22","a",576,10019
"573",668,"Drinking a Funnel Cake by @ForgottenBoards @ the Bouton house — http://t.co/XfUNfrNmXx #photo",FALSE,0,NA,"2015-10-03 03:03:03",FALSE,NA,650144001228697600,NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","RDBNJ",0,FALSE,FALSE,-74.1299,40.7808,"Drinking a Funnel Cake bythe Bouton house —photo",0,2015-10-03,"03:03:03","a",577,7031
"574",669,"Friday with the neighborhood (and the next generation of emo kids) #NBHD #toomanyyouths… https://t.co/ENIyNtpcoc",FALSE,0,NA,"2015-10-03 03:00:01",FALSE,NA,650143236657410048,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LoganTheBetsch",0,FALSE,FALSE,-73.9927597,40.7696991,"Friday with the neighborhood and the next generation of emo kids NBHD toomanyyouths…",0,2015-10-03,"03:00:01","a",578,10019
"575",670,"<U+2764><U+FE0F> #FigAndOlive #NYC @ Fig and Olive 5th Avenue https://t.co/jJ9k7W0Anx",FALSE,0,NA,"2015-10-03 02:51:26",FALSE,NA,650141076028678144,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BobbieChick",0,FALSE,FALSE,-73.9756622,40.7592697,"UUFEF FigAndOlive NYCFig and Olive th Avenue",0,2015-10-03,"02:51:26","a",579,10022
